,Timestamp,Temperature,Distance,SiteId,Date,obs_id,ForecastId,Value,Surface,Sampling,BaseTemperature,MondayIsDayOff,TuesdayIsDayOff,WednesdayIsDayOff,ThursdayIsDayOff,FridayIsDayOff,SaturdayIsDayOff,SundayIsDayOff,Holiday
19,2016-12-23 07:00:00+00:00,7.2,21.030575713858003,50,2016-12-23,3101969,1248,1567.4474210469052,394.6370808655629,15,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
20,2017-01-26 16:00:00+00:00,11.3,21.030575713858003,50,2017-01-26,10659,1251,3788.737994357711,394.6370808655629,15,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
21,2017-04-16 14:00:00+00:00,18.9,21.030575713858003,50,2017-04-16,4302406,1257,2483.2718703129794,394.6370808655629,15,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
22,2017-04-22 11:00:00+00:00,13.4,21.030575713858003,50,2017-04-22,6664153,1258,3605.573104504496,394.6370808655629,15,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
23,2017-04-24 17:00:00+00:00,19,21.030575713858003,50,2017-04-24,3363098,1258,3881.985574646621,394.6370808655629,15,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
24,2017-07-06 10:00:00+00:00,27.8,2.880969684210236,20,2017-07-06,5435218,645,191464.49010556977,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
25,2017-10-08 16:00:00+00:00,23.9,2.880969684210236,20,2017-10-08,1205614,647,164122.96649581438,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
26,2017-01-28 03:00:00+00:00,-1.7,2.880969684210236,20,2017-01-28,6700521,642,159624.07189638962,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
27,2017-01-30 09:00:00+00:00,4.4,2.880969684210236,20,2017-01-30,2367753,642,281185.9509328536,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
28,2017-02-14 15:00:00+00:00,6.1,2.880969684210236,20,2017-02-14,5193810,642,169083.55351370486,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
29,2017-02-27 09:00:00+00:00,8.9,2.880969684210236,20,2017-02-27,198925,642,264490.123,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
30,2017-03-25 01:00:00+00:00,16.7,2.880969684210236,20,2017-03-25,1072476,643,161022.49782238432,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
31,2017-03-25 19:00:00+00:00,17.2,2.880969684210236,20,2017-03-25,706526,643,161441.32326816762,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
32,2017-04-08 10:00:00+00:00,14.4,2.880969684210236,20,2017-04-08,1685709,643,151405.72582396163,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
33,2017-04-15 04:00:00+00:00,18.3,2.880969684210236,20,2017-04-15,3819428,643,153787.92550735903,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
34,2017-05-08 10:00:00+00:00,18.9,2.880969684210236,20,2017-05-08,220747,644,170320.45761725874,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
35,2017-05-20 07:00:00+00:00,23.9,2.880969684210236,20,2017-05-20,4526640,644,155347.21890919656,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
36,2017-06-04 10:00:00+00:00,25.6,2.880969684210236,20,2017-06-04,5643468,644,156648.46709488053,17449.24194,10,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
37,2016-10-11 23:30:00+00:00,13,19.38816540659713,19,2016-10-11,2162433,601,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
38,2016-10-12 01:00:00+00:00,11.7,20.17893123507455,19,2016-10-12,4147770,601,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
39,2016-10-12 12:30:00+00:00,9,19.38816540659713,19,2016-10-12,166274,601,33760.151509195566,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
40,2016-10-13 13:30:00+00:00,16,19.38816540659713,19,2016-10-13,7711174,601,23018.285119906068,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
41,2016-10-19 01:00:00+00:00,14,19.38816540659713,19,2016-10-19,351950,602,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
42,2016-10-19 19:00:00+00:00,17,19.38816540659713,19,2016-10-19,3337684,602,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
43,2016-10-20 13:00:00+00:00,11,19.38816540659713,19,2016-10-20,797132,602,24552.83746123314,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
44,2016-10-21 23:30:00+00:00,4,19.38816540659713,19,2016-10-21,597901,602,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
45,2016-10-27 02:00:00+00:00,11,19.38816540659713,19,2016-10-27,2003012,602,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
46,2016-10-30 17:00:00+00:00,13,19.38816540659713,19,2016-10-30,5340000,603,2301.828511990607,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
47,2016-10-30 21:00:00+00:00,7,19.38816540659713,19,2016-10-30,336606,603,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
48,2016-11-01 03:00:00+00:00,6,19.38816540659713,19,2016-11-01,4281948,603,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
49,2016-11-01 05:00:00+00:00,7,19.38816540659713,19,2016-11-01,5599850,603,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
50,2016-11-01 06:30:00+00:00,3,19.38816540659713,19,2016-11-01,6479175,603,3069.1046826541424,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
51,2016-11-01 14:30:00+00:00,16,19.38816540659713,19,2016-11-01,1703971,603,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
52,2016-11-01 22:30:00+00:00,12,19.38816540659713,19,2016-11-01,2687461,603,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
53,2016-11-02 13:00:00+00:00,16,19.38816540659713,19,2016-11-02,7354513,603,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
54,2016-11-02 20:00:00+00:00,13,19.38816540659713,19,2016-11-02,5771306,603,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
55,2016-11-03 20:00:00+00:00,12,19.38816540659713,19,2016-11-03,5803932,603,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
56,2016-11-04 18:30:00+00:00,12,19.38816540659713,19,2016-11-04,2939685,603,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
57,2016-11-05 08:00:00+00:00,10,19.38816540659713,19,2016-11-05,240505,603,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
58,2016-11-06 11:30:00+00:00,20,19.38816540659713,19,2016-11-06,1939959,603,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
59,2016-11-07 05:00:00+00:00,8,19.38816540659713,19,2016-11-07,3305089,603,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
60,2016-11-08 07:30:00+00:00,7,19.38816540659713,19,2016-11-08,3740650,603,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
61,2016-11-08 09:30:00+00:00,13,19.38816540659713,19,2016-11-08,3174576,603,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
62,2016-11-13 01:00:00+00:00,9.3,20.17893123507455,19,2016-11-13,704577,604,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
63,2016-11-13 01:00:00+00:00,9,19.38816540659713,19,2016-11-13,704577,604,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
64,2016-11-14 01:30:00+00:00,11,19.38816540659713,19,2016-11-14,4514399,604,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
65,2016-11-16 05:30:00+00:00,12,19.38816540659713,19,2016-11-16,6668168,604,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
66,2016-11-19 16:30:00+00:00,17,19.38816540659713,19,2016-11-19,5902040,604,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
67,2016-11-27 13:00:00+00:00,16.3,20.17893123507455,19,2016-11-27,1273925,605,3069.1046826541424,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
68,2016-11-29 01:00:00+00:00,13.7,20.17893123507455,19,2016-11-29,331700,605,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
69,2016-12-01 12:00:00+00:00,14,19.38816540659713,19,2016-12-01,2620787,605,13043.694901280103,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
70,2016-12-03 19:00:00+00:00,17,19.38816540659713,19,2016-12-03,1439807,605,3069.1046826541424,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
71,2016-12-06 12:00:00+00:00,26,19.38816540659713,19,2016-12-06,6962353,606,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
72,2016-12-06 22:00:00+00:00,16,19.38816540659713,19,2016-12-06,4298525,606,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
73,2016-12-06 22:00:00+00:00,15.8,20.17893123507455,19,2016-12-06,4298525,606,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
74,2016-12-06 23:30:00+00:00,15,19.38816540659713,19,2016-12-06,3606111,606,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
75,2016-12-07 00:30:00+00:00,14,19.38816540659713,19,2016-12-07,6780049,606,5370.933194644749,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
76,2016-12-08 17:30:00+00:00,16,19.38816540659713,19,2016-12-08,3946717,606,9207.314047962427,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
77,2016-12-09 04:30:00+00:00,13,19.38816540659713,19,2016-12-09,2775451,606,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
78,2016-12-10 13:00:00+00:00,25,19.38816540659713,19,2016-12-10,263366,606,6138.209365308285,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
79,2016-12-11 06:00:00+00:00,11,19.38816540659713,19,2016-12-11,939833,606,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
80,2016-12-11 20:00:00+00:00,12,19.38816540659713,19,2016-12-11,3095293,606,3069.1046826541424,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
81,2016-12-15 03:00:00+00:00,21,19.38816540659713,19,2016-12-15,5643469,606,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
82,2016-12-15 04:00:00+00:00,21,20.17893123507455,19,2016-12-15,3992755,606,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
83,2016-12-18 00:00:00+00:00,15,19.38816540659713,19,2016-12-18,5073897,607,3069.1046826541424,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
84,2016-12-18 01:30:00+00:00,14,19.38816540659713,19,2016-12-18,171759,607,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
85,2016-12-18 16:30:00+00:00,23,19.38816540659713,19,2016-12-18,1318017,607,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
86,2016-12-19 06:30:00+00:00,9,19.38816540659713,19,2016-12-19,1399658,607,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
87,2016-12-19 12:30:00+00:00,23,19.38816540659713,19,2016-12-19,5325895,607,6905.485536,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
88,2016-12-23 13:00:00+00:00,11,19.38816540659713,19,2016-12-23,1024525,607,5370.933194644749,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
89,2016-12-23 22:00:00+00:00,12,19.38816540659713,19,2016-12-23,1502457,607,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
90,2016-12-25 05:30:00+00:00,11,19.38816540659713,19,2016-12-25,461308,607,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
91,2016-12-29 22:00:00+00:00,11,19.38816540659713,19,2016-12-29,3995384,608,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
92,2016-12-30 02:00:00+00:00,7,19.38816540659713,19,2016-12-30,5115279,608,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
93,2016-12-30 21:30:00+00:00,15,19.38816540659713,19,2016-12-30,1567477,608,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
94,2016-12-31 06:30:00+00:00,14,19.38816540659713,19,2016-12-31,579901,608,,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
95,2017-01-04 18:00:00+00:00,14,19.38816540659713,19,2017-01-04,4341596,608,5370.933194644749,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
96,2017-01-04 20:30:00+00:00,12,19.38816540659713,19,2017-01-04,7699299,608,3069.1046826541424,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
97,2017-01-05 12:30:00+00:00,15,19.38816540659713,19,2017-01-05,7382097,608,3069.1046826541424,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
98,2017-01-07 01:30:00+00:00,10,19.38816540659713,19,2017-01-07,7809999,608,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
99,2017-01-07 16:00:00+00:00,16.7,20.17893123507455,19,2017-01-07,1069341,608,2301.828511990607,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
100,2017-01-07 22:30:00+00:00,11,19.38816540659713,19,2017-01-07,1365154,608,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
101,2017-01-08 10:00:00+00:00,14,19.38816540659713,19,2017-01-08,891053,608,1534.5523413270712,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
102,2017-01-08 10:00:00+00:00,14.4,20.17893123507455,19,2017-01-08,891053,608,1534.5523413270712,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
103,2017-01-13 04:30:00+00:00,14,19.38816540659713,19,2017-01-13,273472,609,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
104,2017-01-14 03:30:00+00:00,12,19.38816540659713,19,2017-01-14,6364837,609,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
105,2017-01-14 06:30:00+00:00,13,19.38816540659713,19,2017-01-14,874385,609,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
106,2017-01-15 15:30:00+00:00,27,19.38816540659713,19,2017-01-15,3836306,609,3069.1046826541424,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
107,2017-01-19 22:00:00+00:00,11.5,20.17893123507455,19,2017-01-19,5976960,609,3069.1046826541424,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
108,2017-01-20 16:30:00+00:00,16,19.38816540659713,19,2017-01-20,6907829,609,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
109,2017-01-25 14:00:00+00:00,21,19.38816540659713,19,2017-01-25,7049720,610,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
110,2017-01-27 13:00:00+00:00,26.6,20.17893123507455,19,2017-01-27,4742405,610,5370.933194644749,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
111,2017-01-27 13:00:00+00:00,27,19.38816540659713,19,2017-01-27,4742405,610,5370.933194644749,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
112,2017-01-30 20:30:00+00:00,16,19.38816540659713,19,2017-01-30,2185018,610,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
113,2017-02-01 04:00:00+00:00,21.5,20.17893123507455,19,2017-02-01,3775263,610,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
114,2017-02-01 04:00:00+00:00,22,19.38816540659713,19,2017-02-01,3775263,610,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
115,2017-02-01 19:30:00+00:00,17,19.38816540659713,19,2017-02-01,6013275,610,5370.933194644749,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
116,2017-02-06 04:00:00+00:00,16.1,20.17893123507455,19,2017-02-06,2626083,611,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
117,2017-02-06 12:30:00+00:00,25,19.38816540659713,19,2017-02-06,4961987,611,3069.1046826541424,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
118,2017-02-07 04:30:00+00:00,14,19.38816540659713,19,2017-02-07,3341842,611,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
119,2017-02-08 13:00:00+00:00,14.3,20.17893123507455,19,2017-02-08,7679554,611,10741.866389289498,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
120,2017-02-08 13:00:00+00:00,14,19.38816540659713,19,2017-02-08,7679554,611,10741.866389289498,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
121,2017-02-08 14:30:00+00:00,14,19.38816540659713,19,2017-02-08,4186706,611,9207.314047962427,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
122,2017-02-11 02:30:00+00:00,10,19.38816540659713,19,2017-02-11,7172725,611,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
123,2017-02-11 10:00:00+00:00,16.8,20.17893123507455,19,2017-02-11,1234712,611,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
124,2017-02-14 00:00:00+00:00,16,19.38816540659713,19,2017-02-14,7236791,611,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
125,2017-02-17 18:30:00+00:00,16,19.38816540659713,19,2017-02-17,356482,612,6138.209365308285,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
126,2017-02-18 03:00:00+00:00,14,19.38816540659713,19,2017-02-18,4938789,612,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
127,2017-02-19 08:30:00+00:00,17,19.38816540659713,19,2017-02-19,6336422,612,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
128,2017-02-21 16:00:00+00:00,22,19.38816540659713,19,2017-02-21,7428395,612,9207.314047962427,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
129,2017-02-23 17:00:00+00:00,23,19.38816540659713,19,2017-02-23,4159409,612,7672.761706635357,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
130,2017-02-24 17:30:00+00:00,21,19.38816540659713,19,2017-02-24,5494593,612,6905.485536,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
131,2017-02-25 00:00:00+00:00,15,19.38816540659713,19,2017-02-25,4745057,612,3836.3808533176784,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
132,2017-02-25 11:00:00+00:00,19,19.38816540659713,19,2017-02-25,7291820,612,4603.657023981214,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
133,2017-03-02 14:00:00+00:00,24,19.38816540659713,19,2017-03-02,7217912,613,26087.38980256021,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
134,2017-03-03 07:00:00+00:00,13,19.38816540659713,19,2017-03-03,5174502,613,9207.314047962427,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
135,2017-03-03 07:00:00+00:00,12.9,20.17893123507455,19,2017-03-03,5174502,613,9207.314047962427,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
136,2017-03-04 01:30:00+00:00,14,19.38816540659713,19,2017-03-04,7414370,613,6138.209365308285,613.8209365308285,30,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
